groups_pas,ST07,ST08,ST09,ST10,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST18-2,soundspeed,synced_time
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:07:54.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:08:19.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:08:44.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:09:09.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:09:34.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:09:59.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:10:24.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:10:49.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:11:14.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:11:39.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:12:04.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:12:29.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:12:54.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:13:19.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:13:44.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:14:09.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:14:34.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:14:59.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:15:24.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:15:49.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:16:14.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:16:39.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:17:04.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:17:29.699278848
0,,,1187.953311201,,,1187.92900436,,,,,,,1444.7478138036402,2015-12-02 06:17:42.628283136
0,,,,,,1212.761513467,,,,,,,1444.7478138036402,2015-12-02 06:18:07.460792320
0,,,,,,1241.866904593,,,,,,,1444.7478138036402,2015-12-02 06:18:36.566183424
0,,,1263.386383446,1263.415118543,,1263.362507686,,,,,,,1444.7478138036402,2015-12-02 06:18:58.061786624
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:19:34.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:19:59.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:20:24.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:20:49.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:21:14.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:21:39.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:22:04.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:22:29.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:22:54.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:23:19.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:23:44.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:24:09.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:24:34.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:24:59.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:25:24.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:25:49.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:26:14.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:26:39.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:27:04.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:27:29.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:27:54.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:28:19.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:28:44.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:29:09.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:29:34.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:29:59.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:30:24.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:30:49.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:31:14.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:31:39.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:32:04.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:32:29.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:32:54.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:33:19.699278848
0,2162.2736755290002,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:33:56.972954368
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:34:09.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:34:34.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:34:59.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:35:24.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:35:49.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:36:14.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:36:39.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:37:04.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:37:29.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:37:54.699278848
0,2435.0009982300003,,,,,2434.964948966,,,,,,,1444.7478138036402,2015-12-02 06:38:29.664227840
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:38:44.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:39:09.699278848
0,2494.406013719,2494.433299132,2494.394764657,,2494.380004256,2494.370798246,2494.4417096989996,,,,2494.471655774,,1444.7478138036402,2015-12-02 06:39:29.070077184
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:39:59.699278848
0,,,,,,2558.674910549,,,,,,,1444.7478138036402,2015-12-02 06:40:33.374189312
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:40:49.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:41:14.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:41:39.699278848
0,,,,,,2642.029493945,,,,,,,1444.7478138036402,2015-12-02 06:41:56.728772864
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:42:29.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:42:54.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:43:19.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:43:44.699278848
0,2769.733489215,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:44:04.432768000
0,2793.611153157,,,,2793.585002532,,,,,,,2793.655331133,1444.7478138036402,2015-12-02 06:44:28.284281344
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:44:59.699278848
0,,,2850.805075672,,,2850.780492946,,,,,,,1444.7478138036402,2015-12-02 06:45:25.479771904
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:45:49.699278848
0,2905.9447031349996,,2905.9325817669996,,2905.9192863229996,2905.908361212,,,,,,2905.9881301749997,1444.7478138036402,2015-12-02 06:46:20.607640064
0,2928.194796831,,2928.182677016,2928.2266890670003,2928.168828377,2928.15854332,,,,,,,1444.7478138036402,2015-12-02 06:46:42.857822208
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:47:04.699278848
0,2977.0007062289997,,2976.9885117559998,2977.0318436559996,2976.974804562,2976.964386558,,,,,,,1444.7478138036402,2015-12-02 06:47:31.663665408
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:47:54.699278848
0,,,3028.9435326719995,,3028.9304023379996,3028.9194428119995,,,,,,,1444.7478138036402,2015-12-02 06:48:23.618721792
0,,,3052.282788981999,,3052.2688169059993,3052.2586939259995,,,,,,3052.338582330999,1444.7478138036402,2015-12-02 06:48:46.957972736
0,3078.146460386999,,3078.134654432999,,3078.1203693499992,3078.110376052999,,,3078.182624485999,,,,1444.7478138036402,2015-12-02 06:49:12.809655040
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:49:34.699278848
0,3130.553004117999,,3130.541458373999,,3130.526754923999,3130.517319309999,3130.588837071999,,,,,3130.598026529999,1444.7478138036402,2015-12-02 06:50:05.216598272
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:50:24.699278848
0,3181.960065310999,3181.9876631319994,,,3181.935265942999,3181.9248905639993,,,,,,3182.006101369999,1444.7478138036402,2015-12-02 06:50:56.624169472
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:51:14.699278848
0,,,3214.6383170929994,,,3214.614082725999,,,,,,,1444.7478138036402,2015-12-02 06:51:29.313361664
0,3242.825855122999,,3242.8150986739993,3242.8437691989993,3242.799539734999,3242.7909998659993,,,,,,,1444.7478138036402,2015-12-02 06:51:57.490278656
0,3277.7097179679995,,3277.6977366319993,3277.7264787629997,3277.6826651409992,3277.674430039999,,,,,,,1444.7478138036402,2015-12-02 06:52:32.373708800
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:52:54.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:53:19.699278848
0,3338.2421139349995,,3338.2329480279996,3338.2615012129995,3338.2174480789995,3338.2096473419997,,,,,,,1444.7478138036402,2015-12-02 06:53:32.908926208
0,3372.8583819039995,,3372.8493959699995,,3372.8317796049996,3372.8255855149996,,,,,,,1444.7478138036402,2015-12-02 06:54:07.524864256
0,3405.157891946,,3405.149227782,3405.177952132,3405.1320701649997,3405.1262886779996,,,,,,,1444.7478138036402,2015-12-02 06:54:39.825567488
0,3432.001702514,,3431.992557288,,3431.975797164,3431.968741813,,,,,,,1444.7478138036402,2015-12-02 06:55:06.668020736
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:55:24.699278848
0,3464.539308445,,3464.530780113,3464.559487496,3464.513581617,3464.506737977,,,,,,,1444.7478138036402,2015-12-02 06:55:39.206016768
0,3492.6178964419996,,3492.6087646879996,3492.6373735599996,3492.591977064,3492.584958119,,,,,,,1444.7478138036402,2015-12-02 06:56:07.284237056
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:56:39.699278848
0,3560.258061116999,,3560.2494184809993,3560.2779165309994,3560.2317818229994,3560.2254784619995,,,3560.2974225229996,,,,1444.7478138036402,2015-12-02 06:57:14.924757248
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:57:29.699278848
0,3588.317849121999,,3588.308804054999,3588.337302592999,,3588.2848986049994,,,3588.356817862999,,,,1444.7478138036402,2015-12-02 06:57:42.984177408
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 06:58:19.699278848
0,,,,,,3656.8938919559987,,,,,,,1444.7478138036402,2015-12-02 06:58:51.593170944
0,,,3686.9727355879986,3687.0010988429985,,3686.9485561099987,3687.0254152179987,,,,,3687.0327903269986,1444.7478138036402,2015-12-02 06:59:21.647834880
0,3709.8948308179984,,3709.8847068719983,3709.9135425269983,3709.8699299199984,3709.8607202269986,3709.9374121369983,,,,,,1444.7478138036402,2015-12-02 06:59:44.559998976
0,3735.0569711649982,,3735.0469972829983,3735.0752603759984,3735.0303986699982,3735.0226203569982,3735.0987597529984,,,3735.1277275919983,,3735.1062184879984,1444.7478138036402,2015-12-02 07:00:09.721899264
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:00:24.699278848
0,,,3764.197242916998,3764.225934517998,3764.1815676359984,,,,,,,,1444.7478138036402,2015-12-02 07:00:38.880846592
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:01:14.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:01:39.699278848
0,3838.119290435998,,3838.1083700609984,,3838.0930145879984,,,,3838.156227862998,,,,1444.7478138036402,2015-12-02 07:01:52.792293376
0,3874.215231718998,,3874.204065083998,,3874.189109447998,3874.180153077998,,,,,,3874.262481676998,1444.7478138036402,2015-12-02 07:02:28.879431936
0,3909.8886801979984,,3909.8770750839985,3909.9067042209986,3909.8626154959984,3909.8530622639983,,,,3909.955973455999,,3909.9353075229988,1444.7478138036402,2015-12-02 07:03:04.552341248
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:03:19.699278848
0,3943.8006614929986,3943.8272141319985,3943.7886479849985,,3943.7746653329987,3943.764519440999,3943.8381746849986,,,3943.866406712999,3943.866003503999,3943.8458630429986,1444.7478138036402,2015-12-02 07:03:38.463798272
0,,,3974.397341699999,,,3974.373369601999,,,,,,,1444.7478138036402,2015-12-02 07:04:09.072648448
0,3998.6658600839987,,3998.6535640599986,,3998.640089798999,,3998.7027693089985,,,,,3998.7107809029985,1444.7478138036402,2015-12-02 07:04:33.339368704
0,4026.027061411999,4026.053070131999,4026.014274592999,,4026.001403563999,4025.9903348729986,4026.0623686299987,,4026.061274165999,4026.0913460619986,4026.0910348169987,4026.070940288999,1444.7478138036402,2015-12-02 07:05:00.689613824
0,4059.3571529769983,4059.3828251319983,,,4059.3314676599985,4059.3201080489985,,,4059.397254687998,,,4059.402804603998,1444.7478138036402,2015-12-02 07:05:34.019386880
0,4088.8636143119984,,4088.8508021139983,,4088.837928464998,4088.826788204998,,,,,,,1444.7478138036402,2015-12-02 07:06:03.526067200
0,4110.814813145998,,,,4110.788977648998,4110.777778320999,,,,,,,1444.7478138036402,2015-12-02 07:06:25.477057280
0,4133.405801682999,,,,4133.380111545998,4133.368950440999,,,,,,,1444.7478138036402,2015-12-02 07:06:48.068229376
0,4157.554860498997,,4157.542517962997,,4157.529205746998,4157.518379568998,,,,,,,1444.7478138036402,2015-12-02 07:07:12.217658368
0,,,4184.268951460997,,4184.253635795997,4184.243636711997,,,,,,4184.326795258998,1444.7478138036402,2015-12-02 07:07:38.942915584
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:07:54.699278848
0,4216.517084192998,,,,4216.490927379998,4216.481640883998,,,,,,,1444.7478138036402,2015-12-02 07:08:11.180919808
0,4244.085381424999,,4244.074488810998,4244.103164768999,4244.059236050998,4244.050675030998,,,,,,,1444.7478138036402,2015-12-02 07:08:38.749953792
0,4277.959162737999,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:09:12.658441728
0,,,4309.005340447999,4309.033738537999,4308.988009013999,4308.981370379998,,,,,,4309.067388499999,1444.7478138036402,2015-12-02 07:09:43.680649216
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:09:59.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:10:24.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:10:49.699278848
0,4399.611042397998,,4399.603463522998,4399.6318241909985,4399.5858374969985,4399.579852868998,,,4399.6518135259985,,,4399.667231258998,1444.7478138036402,2015-12-02 07:11:14.279131648
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:11:39.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:12:04.699278848
0,4471.744425990996,,4471.736355562996,4471.764717486996,4471.718528235996,4471.712748260996,4471.795477717997,,4471.784457686997,,,4471.799971095997,1444.7478138036402,2015-12-02 07:12:26.412027136
0,,,4506.073213484997,4506.101533008997,4506.055767878996,4506.049194447996,4506.132324103996,,,,,,1444.7478138036402,2015-12-02 07:13:00.748473344
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:13:19.699278848
0,4537.801320398997,4537.834307131997,4537.7921662619965,4537.820678336997,4537.775172691997,4537.768512621997,4537.850526841997,,4537.840231938997,4537.879069636997,,4537.855307934997,1444.7478138036402,2015-12-02 07:13:32.467791616
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:14:09.699278848
0,4596.496449215997,,4596.485243547997,4596.513921646997,4596.470700439997,4596.461381943997,4596.542337954997,,,,4596.565937444997,4596.546663614997,1444.7478138036402,2015-12-02 07:14:31.160660736
0,4623.608954658997,4623.637204131997,4623.596463065997,4623.625017636998,4623.584321312997,4623.572528092997,,,4623.643780390998,4623.680528685998,4623.675818906998,4623.656726606998,1444.7478138036402,2015-12-02 07:14:58.271806976
0,4656.270858532997,,4656.256681893998,,4656.2460017039975,4656.232620273998,,,,,4656.334414848998,4656.314901399997,1444.7478138036402,2015-12-02 07:15:30.931899136
0,4684.482843466998,4684.504510131998,4684.468262472998,4684.497437105998,4684.458595084998,4684.443036429998,,,4684.513367427999,,4684.542980207999,4684.523147527999,1444.7478138036402,2015-12-02 07:15:59.142315264
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:16:14.699278848
0,4719.836698093999,,,4719.8475417009995,4719.813308271999,,,,4719.864605254,,,,1444.7478138036402,2015-12-02 07:16:34.512587264
0,4753.397285551,4753.412784132,4753.378770331,4753.406466165,4753.37456726,4753.355621812,,,4753.422780696999,,4753.450217754999,,1444.7478138036402,2015-12-02 07:17:08.054900736
0,4783.607834559999,4783.620690131999,4783.587677021999,4783.615427381999,4783.586109747,,4783.627328819999,4783.668894244999,4783.631229292999,4783.656410725999,4783.657451924999,4783.636951950999,1444.7478138036402,2015-12-02 07:17:38.285388544
0,4807.558497466999,4807.565999132,4807.534111361999,4807.5615601399995,4807.534309034999,4807.516817114999,4807.571502603,4807.614894636001,4807.5767120460005,,4807.602082683001,4807.581466418001,1444.7478138036402,2015-12-02 07:18:02.216096000
0,4833.828318301002,4833.8328701320015,4833.801361832001,4833.828466068002,4833.803450285001,4833.780487262001,4833.837826074002,,4833.844446000002,,4833.868277222002,4833.847544213002,1444.7478138036402,2015-12-02 07:18:28.479766016
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:18:44.699278848
0,4865.212045767002,4865.217957132001,4865.187826589002,4865.214714372001,4865.1909632450015,4865.165114438002,4865.224136858001,4865.26623154,4865.2293681910005,,4865.254993282,4865.233938740001,1444.7478138036402,2015-12-02 07:18:59.864393216
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:19:34.699278848
0,4921.886310519,4921.896130132,4921.8638767600005,4921.891380532,4921.866242893,4921.841739757,4921.9047922439995,4921.944285629999,4921.9067456699995,4921.933582518999,4921.933618971999,4921.913126891,1444.7478138036402,2015-12-02 07:19:56.541018624
0,4946.8996549349995,4946.913222132,4946.878372159999,4946.906100368,4946.879415703999,4946.855144898,4946.922641884,4946.960867815,4946.922106055,4946.951716490999,4946.950433628,4946.930123479,1444.7478138036402,2015-12-02 07:20:21.554423808
0,4975.682329605,4975.698851132,4975.66263077,4975.69097848,4975.661293829,4975.639045061,4975.711710017,,4975.707985139999,4975.740765157,4975.73758893,,1444.7478138036402,2015-12-02 07:20:50.338323968
0,5011.428677049,,5011.414337771,5011.440078103999,5011.406497839,5011.386851264,5011.465024214999,,5011.457513826999,5011.494256257999,,5011.469684715999,1444.7478138036402,2015-12-02 07:21:26.086130176
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:21:39.699278848
0,5046.38493886,5046.411796132,5046.370273726,5046.39888667,5046.361621202,5046.346179462999,5046.430456519,,5046.4177587859995,,5046.451398302999,5046.432821709,1444.7478138036402,2015-12-02 07:22:01.045458432
0,5079.253838637999,5079.285358132,5079.242285564999,5079.270819081999,5079.229096498999,5079.218666649999,5079.307034103,,5079.290550463999,,,,1444.7478138036402,2015-12-02 07:22:33.917945600
0,5107.895616373,,5107.887049168,5107.915299184,5107.869978687,5107.863970814,5107.954205256001,,5107.9377315970005,,,5107.954831478001,1444.7478138036402,2015-12-02 07:23:02.563249664
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:23:19.699278848
0,5143.704162789002,5143.744605132002,5143.698954171002,5143.726397812002,5143.677780668002,5143.677075019002,5143.769318446001,,5143.757459259002,5143.7958635290015,5143.784797180001,,1444.7478138036402,2015-12-02 07:23:38.376353792
0,,,5178.729587130001,5178.756806383001,5178.706502998001,5178.708301220001,,,,,,,1444.7478138036402,2015-12-02 07:24:13.405781760
0,,,5211.424804959001,5211.452139782002,,5211.402593409001,,,,,,,1444.7478138036402,2015-12-02 07:24:46.101872384
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:24:59.699278848
0,,,5240.256862572002,,5240.235760471002,5240.234591575002,,,,,,,1444.7478138036402,2015-12-02 07:25:14.933870336
0,5276.448640310003,,5276.441753595002,5276.469712552002,5276.422053283002,5276.418786785002,5276.507502620002,,,5276.535960763002,,,1444.7478138036402,2015-12-02 07:25:51.118065664
0,5312.086789805002,,5312.078364588002,5312.107214167002,5312.060659339002,5312.054995992002,5312.141320836002,,5312.127226265002,,,5312.143744492002,1444.7478138036402,2015-12-02 07:26:26.754274816
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:26:39.699278848
0,5346.668058789002,,5346.657714522003,5346.686326704003,5346.6423918670025,5346.634035193002,5346.717461193002,,5346.705680354003,5346.7459730670025,5346.739867148002,,1444.7478138036402,2015-12-02 07:27:01.333314048
0,,,5378.374367295003,5378.402872031003,5378.360896676003,5378.350354379003,5378.431463935003,,5378.421996429003,5378.460155494004,5378.455378173004,5378.4360779020035,1444.7478138036402,2015-12-02 07:27:33.049633280
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:27:54.699278848
0,5435.850030486004,,5435.8346895070035,,5435.8256559670035,5435.8106567150035,5435.886302221004,,5435.881756636004,,5435.912291783005,,1444.7478138036402,2015-12-02 07:28:30.509935616
0,5461.416164646005,5461.436513132005,,5461.427943122005,5461.392515528005,5461.375446865005,5461.448040789005,,5461.445404830005,5461.4769777570045,5461.475198385005,5461.455040695005,1444.7478138036402,2015-12-02 07:28:56.074725632
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:29:09.699278848
0,5491.263219822004,5491.280226132005,,5491.274309311005,5491.240267174005,,5491.289685783005,,5491.290060549005,5491.318902335005,5491.318237585005,5491.2979609380045,1444.7478138036402,2015-12-02 07:29:25.939546112
0,5513.543612504005,,5513.525879851005,,,,,,5513.568979875005,,,,1444.7478138036402,2015-12-02 07:29:48.225158656
0,5537.579774372005,5537.593069132005,5537.560010194005,5537.587790709005,5537.557605450005,,5537.599968565006,5537.642807091006,5537.6042615950055,5537.628855575006,5537.630123239006,5537.609614529006,1444.7478138036402,2015-12-02 07:30:12.256884224
0,,,5564.3951396940065,,5564.387433446006,,,,,,,,1444.7478138036402,2015-12-02 07:30:39.086712320
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:31:14.699278848
0,5623.205011715007,5623.217870132006,5623.185313980007,,5623.182959139007,,5623.222888071006,,5623.229014098007,,,5623.2333367390065,1444.7478138036402,2015-12-02 07:31:37.882237952
0,5656.520903286006,,5656.501108842006,5656.529359433006,5656.498723232006,,,,5656.544895621006,,,,1444.7478138036402,2015-12-02 07:32:11.198002176
0,5685.506374861006,,5685.4866604620065,5685.514435559006,5685.484596263006,,,,5685.531269636006,,,,1444.7478138036402,2015-12-02 07:32:40.183875072
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:32:54.699278848
0,5722.224603856006,,,,5722.201375834006,,,,5722.251477985006,,,,1444.7478138036402,2015-12-02 07:33:16.900654592
0,5757.707856422006,,5757.6905494960065,,5757.6858869560065,,5757.731533017007,,5757.737511760007,,,,1444.7478138036402,2015-12-02 07:33:52.385165824
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:34:09.699278848
0,5792.180727456007,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:34:26.880006400
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:34:59.699278848
0,5849.246186027006,,,5849.2576025680055,5849.222190997007,5849.242968183006,,,,,,,1444.7478138036402,2015-12-02 07:35:23.921469952
0,5879.393836065006,,,5879.406165779006,5879.369435506006,5879.353931366006,5879.421160685006,,5879.4230868380055,,5879.451151148005,5879.430712564005,1444.7478138036402,2015-12-02 07:35:54.053210112
0,5902.790209229004,5902.811801132004,,5902.803403495004,5902.765449037004,5902.750881508005,,,,,,,1444.7478138036402,2015-12-02 07:36:17.450160384
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:36:39.699278848
0,,5957.581106132004,,,,5957.5194598430035,,,,,,,1444.7478138036402,2015-12-02 07:37:12.218738688
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:37:29.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:37:54.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:38:19.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:38:44.699278848
0,,,,,6065.648465148004,,,,,,,,1444.7478138036402,2015-12-02 07:39:00.347744000
0,,,,,,6089.677786656004,,,,,,,1444.7478138036402,2015-12-02 07:39:24.377065472
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:39:59.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:40:24.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:40:49.699278848
0,,,,,,,,,,,,,1444.7478138036402,2015-12-02 07:41:14.699278848
